Handle,Name,Status,Address Line 1,Address Line 2,Postal/ZIP Code,City,State/Province/Region,Country,Phone,Email,Website,Image URL,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Page Title,Page Description,Meta Title,Meta Description,Latitude,Longitude,Priority,Name - FR,Page Title - FR,Page Description - FR,Name - ZH-CN,Page Title - ZH-CN,Page Description - ZH-CN,Name - ES,Page Title - ES,Page Description - ES, Tags,Custom Brands,Custom Brands - FR,Custom Brands - ZH-CN,Custom Brands - ES,Custom Button title 1,Custom Button title 1 - FR,Custom Button title 1 - ZH-CN,Custom Button title 1 - ES,Custom Button URL 1,Custom Button URL 1 - FR,Custom Button URL 1 - ZH-CN,Custom Button URL 1 - ES,Custom Button title 2,Custom Button title 2 - FR,Custom Button title 2 - ZH-CN,Custom Button title 2 - ES,Custom Button URL 2,Custom Button URL 2 - FR,Custom Button URL 2 - ZH-CN,Custom Button URL 2 - ES,Brands
rocca-1794-boutique-rolex-milano,Rocca 1794 BOUTIQUE ROLEX,TRUE,Galleria Vittorio Emanuele II,,20121,Milano,Milano,Italy,+390289093230,,https://rocca1794-79/rswi_184078-milano-italy,,,,,,,,,,,,,45.4658400,9.1899400,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
ronchi-milano,Ronchi,TRUE,Via Maurizio Gonzaga 5,,20123,Milano,Milano,Italy,+39 02 877449,,https://ronchi-99/rswi_1971-milano-italy,,,,,,,,,,,,,45.4615303,9.1892910,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rosas-olbia,Rosas,TRUE,Corso Umberto 29,,07026,Olbia,Olbia-Tempio,Italy,+39 0789 21652,,https://rosas-101/rswi_1986-olbia-italy,,,,,,,,,,,,,40.9238720,9.5012620,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rösselet-schmuck-uhren-zug,Rösselet Schmuck & Uhren,TRUE,Aegeristrasse 4,,6300,Zug,Zug,Switzerland,+41 41 711 01 06,,https://rosseletschmuckuhren-103/rswi_2525-zug-switzerland,,,,,,,,,,,,,47.1660883,8.5163703,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
smwild-am-taubenmarkt-linz,S.M.Wild am Taubenmarkt,TRUE,Landstrasse 16,,4020,Linz,Oberösterreich,Austria,+43 732 77410521,,https://juweliersmwild-116/rswi_133396-linz-austria,,,,,,,,,,,,,48.3033765,14.2884789,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
salvadori-boutique-rolex-venezia,Salvadori BOUTIQUE ROLEX,TRUE,Piazza San Marco 40/41,,30124,Venezia,Venezia,Italy,+390412602313,,https://salvadori-121/rswi_9735-venezia-italy,,,,,,,,,,,,,45.4337624,12.3385453,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
salvadori-vicenza,Salvadori,TRUE,Galleria Porti Angolo Corso Palladio 2,,36100,Vicenza,Vicenza,Italy,+39 0444546313,,https://salvadori-121/rswi_2063-vicenza-italy,,,,,,,,,,,,,45.5477950,11.5453540,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
schroll-kitzbühel-kitzbühel,Schroll Kitzbühel,TRUE,Vorderstadt 23,,6370,Kitzbühel,Tirol,Austria,+43 5356 71 314,,https://schrollkitzbuhel-923/rswi_1035-kitzbuhel-austria,,,,,,,,,,,,,47.4464318,12.3914302,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
severi-gioielli-alassio,Severi Gioielli,TRUE,Via XX Settembre 145/147,,17021,Alassio,Savona,Italy,+39 0182 645397,,https://severigioielli-160/rswi_1870-alassio-italy,,,,,,,,,,,,,44.0077710,8.1743840,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
sironi-legnano,Sironi,TRUE,Corso Magenta 1,,20025,Legnano,Milano,Italy,+39 0331 544127,,https://sironi-182/rswi_1951-legnano-italy,,,,,,,,,,,,,45.5943144,8.9182682,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
stebler-gstaad-gstaad,Stebler Gstaad,TRUE,Promenade 55,,3780,Gstaad,Bern,Switzerland,+41 33 744 11 22,,https://steblergstaad-338/rswi_2508-gstaad-switzerland,,,,,,,,,,,,,46.4742650,7.2857932,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
tomasi-trento,Tomasi,TRUE,Via Paolo Oss-Mazzurana 28,,38122,Trento,Trento,Italy,+39 0461 237587,,https://tomasi-287/rswi_2047-trento-italy,,,,,,,,,,,,,46.0701060,11.1244410,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
verga-1947-milano,Verga 1947,TRUE,Via Vincenzo Capelli 4,,20124,Milano,Milano,Italy,+39 02 8493 4030,,https://verga1947-330/rswi_146437-milano-italy,,,,,,,,,,,,,45.4826600,9.1882200,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
veron-roques-saint-raphael,Veron Roques,TRUE,65 Rue Jean Aicard,,83700,Saint-Raphael,Var,France,+33 4 94 95 01 74,,https://veronroques-332/rswi_1529-saintraphael-france,,,,,,,,,,,,,43.4226516,6.7680315,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
versace-reggio-calabria,Versace,TRUE,Corso Garibaldi 296,,89127,Reggio Calabria,Reggio Calabria,Italy,+39 096522490,,https://versace-6208/rswi_17292-reggiocalabria-italy,,,,,,,,,,,,,38.1072373,15.6425827,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
veschetti-brescia,Veschetti,TRUE,Corso Palestro 10/A,,25121,Brescia,Brescia,Italy,+39 030 42109,,https://veschetti-334/rswi_1892-brescia-italy,,,,,,,,,,,,,45.5371130,10.2189550,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
volta-voghera,Volta,TRUE,Via Emilia 53,,27058,Voghera,Pavia,Italy,+39 038341462,,https://volta-6969/rswi_18507-voghera-italy,,,,,,,,,,,,,44.9931031,9.0076709,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
zanaboni-arona,Zanaboni,TRUE,Via Cavour 97,,28041,Arona,Novara,Italy,+39 0322 243085,,https://zanaboni-394/rswi_1877-arona-italy,,,,,,,,,,,,,45.7612750,8.5611410,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
zigerli-iff-ag-bern,Zigerli + Iff AG,TRUE,Spitalgasse 14,,3011,Bern,Bern,Switzerland,+41 31 311 23 67,,https://zigerliiff-399/rswi_2497-bern-switzerland,,,,,,,,,,,,,46.9483212,7.4428621,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
a-stephanides-son-limassol,A. Stephanides & Son,TRUE,2 Strassandrou & Aphrodite Street,,3105,Limassol,Limassol District,Cyprus,+357 25 587949,,https://astephanidesson-702/rswi_1371-limassol-cyprus,,,,,,,,,,,,,34.6833380,33.0511090,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
adonis-athens,ADONIS,TRUE,71 Adrianou,,10556,Athens,Attica,Greece,+30 21 0324 4791,,https://adonis-7187/rswi_1703-athens-greece,,,,,,,,,,,,,37.9743900,23.7289900,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
besha-rolex-boutique-sofia,Besha Rolex Boutique,TRUE,ul. Saborna 11,,1000,Sofia,Sofia,Bulgaria,+359 89 987 6369,,https://besha-96/rswi_1109-sofia-bulgaria,,,,,,,,,,,,,42.6964683,23.3220603,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
chrono-vildiridis-thessaloniki,CHRONO VILDIRIDIS,TRUE,47 Tsimiski,,54623,Thessaloniki,Thessaloniki,Greece,+30 2310 260324,,https://chronovildiridis-336/rswi_1734-thessaloniki-greece,,,,,,,,,,,,,40.6328182,22.9430905,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
croesus-heraklion,CROESUS,TRUE,24 Tsouderon,,71202,Heraklion,Crete,Greece,+302810287924,,https://croesus-1194/rswi_133496-heraklion-greece,,,,,,,,,,,,,35.3385228,25.1354787,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
chronolink-bucharest-primaverii-bucharest,Chronolink Bucharest Primaverii,TRUE,Primaverii 20,,011 972,Bucharest,Bucharest,Romania,+40 31 425 3431,,https://chronolink-530/rswi_121960-bucharest-romania,,,,,,,,,,,,,44.4674558,26.0891469,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
chronolink-hotel-jw-marriott-bucharest-bucharest,Chronolink Hotel JW Marriott Bucharest,TRUE,JW Marriott Bucharest Grand Hotel 90 Calea 13 Septembrie,,050 713,Bucharest,Bucharest,Romania,+40-21-4033143,,https://chronolink-530/rswi_2327-bucharest-romania,,,,,,,,,,,,,44.4256100,26.0769700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
chronora-rolex-boutique-downtown-beirut,Chronora Rolex Boutique,TRUE,11 Weygand Street,,2012 7301,Downtown Beirut,Keserwan District,Lebanon,+961 1 984 999,,https://chronora-92/rswi_2151-downtownbeirut-lebanon,,,,,,,,,,,,,33.8977999,35.5064977,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
euro-asia-ltd-watch-show-jerusalem-rolex-boutique-jerusalem,Euro-Asia LTD. Watch Show Jerusalem Rolex Boutique,TRUE,Shlomo ha-Melekh St 9,,94142,Jerusalem,Jerusalem,Israel,+972 2 5663432,,https://euroasia-637/rswi_11762-jerusalem-israel,,,,,,,,,,,,,31.7683190,35.2137100,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
euro-asia-ltd-watch-show-tel-aviv-rolex-boutique-tel-aviv,Euro-Asia LTD. Watch Show Tel Aviv Rolex Boutique,TRUE,Kaplan Street 19,,6473420,Tel Aviv,Tel Aviv,Israel,+ 972 3 9685222,,https://euroasia-637/rswi_3667-telaviv-israel,,,,,,,,,,,,,32.0736714,34.7850874,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
felopateer-palace-cairo-first-mall-four-seasons-cairo,Felopateer Palace Cairo First Mall Four Seasons,TRUE,Four Seasons First Mall 35 Giza Street,,none,Cairo,Cairo,Egypt,+202 377 43 336,,https://felopateerpalace-665/rswi_3672-cairo-egypt,,,,,,,,,,,,,30.0242194,31.2168494,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
felopateer-palace-icon-rolex-boutique-new-cairo,Felopateer Palace Icon Rolex Boutique,TRUE,"18 Palace Tower 90th Road, New Cairo 1 Cairo Governate",,11111,New Cairo,Cairo,Egypt,+20221277770,,https://felopateerpalace-665/rswi_182899-newcairo-egypt,,,,,,,,,,,,,30.0074100,31.4913200,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
gasser-new-cairo-new-cairo,GASSER - New Cairo,TRUE,5A By The Waterway Developments,,4720104,New Cairo,Cairo,Egypt,+20 12 22169168,,https://gasserco-218/rswi_187440-newcairo-egypt,,,,,,,,,,,,,30.0089600,31.4028300,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
katramopoulos-athens,KATRAMOPOULOS,TRUE,14 Kriezotou,,10671,Athens,Attica,Greece,+30 210 3627488,,https://katramopoulos-1096/rswi_1701-athens-greece,,,,,,,,,,,,,37.9775043,23.7372184,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
kokkinis-watchmaster-piraeus,KOKKINIS WATCHMASTER,TRUE,4 Leof. Vasileos Georgiou A,,18535,Piraeus,Attica,Greece,+30 210 4102520,,https://kokkiniswatchmaster-2700/rswi_10281-piraeus-greece,,,,,,,,,,,,,37.9435975,23.6457831,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
karnig-company-king-faysal-ben-abdul-aziz-street-amman,Karnig Company King Faysal Ben Abdul Aziz Street,TRUE,Ben Abdul Aziz Street,,11185,Amman,Amman,Jordan,,,https://karnig-1095/rswi_187805-amman-jordan,,,,,,,,,,,,,31.9649903,35.8705834,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
külahcioglu-istinye-park-izmir,Külahcioglu Istinye Park,TRUE,Bahçelerarasi Mahallesi Şehit Bnb. Ali Resmi Tufan Sok. No 3 Z102 Balçova,,35330,Izmir,Izmir,Turkey,,,https://kulahcioglu-1135/rswi_110995-izmir-turkey,,,,,,,,,,,,,38.4023064,27.0698349,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
külahçıoğlu-hilltown-mall-izmir,Külahçıoğlu - Hilltown Mall,TRUE,Yali Mahallesi 6522 sokak No :3/Z031 Hilltown Avm,,35550,Izmir,Izmir,Turkey,+90 232 504 7575,,https://kulahcioglu-1135/rswi_18847-izmir-turkey,,,,,,,,,,,,,38.4782835,27.0758325,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
külahçıoğlu-alsancak-izmir,Külahçıoğlu Alsancak,TRUE,"Külahcioglu Moda Saat Alsancak, 7/B Talatpasa Bulvari, Alsancak",,35220 Alsancak,Izmir,Izmir,Turkey,+90 232 465 30 70,,https://kulahcioglu-1135/rswi_13376-izmir-turkey,,,,,,,,,,,,,38.4333189,27.1393691,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
l-maris-agios-nikolaos,L. MARIS,TRUE,Elounda Beach Hotel,,72100,Agios Nikolaos,Crete,Greece,+30 28410 28582,,https://lmaris-1249/rswi_1709-agiosnikolaos-greece,,,,,,,,,,,,,35.1895487,25.7180844,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
mercury-boutique-grand-karat-sochi-hotel-sochi,MERCURY BOUTIQUE Grand Karat Sochi Hotel,TRUE,Ordzhonikidze ul. 17,,354000,Sochi,Krasnodarsky kray,Russia,+7 862 262 50 50,,https://mercury-1279/rswi_107985-sochi-russia,,,,,,,,,,,,,43.5757700,39.7268900,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
mercury-boutique-rodina-grand-hotel-spa-sochi,MERCURY BOUTIQUE Rodina Grand Hotel & Spa,TRUE,Vinogradnaya ul. 33,,354008,Sochi,Krasnodarsky kray,Russia,+7 862 253 07 07,,https://mercury-1279/rswi_16647-sochi-russia,,,,,,,,,,,,,43.6001469,39.7140968,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
michas-jewellery-athens,MICHAS JEWELLERY,TRUE,9 Kolokotroni,,14562,Athens,Attica,Greece,,,https://michas-1293/rswi_186717-athens-greece,,,,,,,,,,,,,38.0729800,23.8166200,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
poniros-santorini-1,PONIROS,TRUE,"Louka Nomikou, Oia Sunset Bulevard I",,84700,Santorini,Cyclades,Greece,+30 2286 025165,,https://poniros-31/rswi_3971-santorini-greece,,,,,,,,,,,,,36.4200000,25.4316700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
petite-genève-petrović-doo-belgrade,Petite Genève Petrović d.o.o.,TRUE,"Uskočka 7, Stari Grad",,11000,Belgrade,Serbia,Serbia,+381 11 32 85 667,,https://petitegenevepetrovic-18/rswi_2364-belgrade-serbia,,,,,,,,,,,,,44.8179751,20.4551253,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rolex-boutique-patseas-athens,ROLEX BOUTIQUE PATSEAS,TRUE,77 Apollonos Street,,16671,Athens,Attica,Greece,+30 210 967 1657,,https://patseas-1375/rswi_187546-athens-greece,,,,,,,,,,,,,37.8041700,23.7727100,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rolex-boutique-grand-marina-sochi,ROLEX BOUTIQUE Grand Marina,TRUE,Nesebrskaya ul. 1a,,354000,Sochi,Krasnodarsky kray,Russia,+7 862 240 80 80,,https://mercury-1279/rswi_2338-sochi-russia,,,,,,,,,,,,,43.5846854,39.7167694,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rubys-athens,RUBY'S,TRUE,105 Adrianou,,10558,Athens,Attica,Greece,+30210 3223367,,https://rubys-402/rswi_1702-athens-greece,,,,,,,,,,,,,37.9726781,23.7303700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rhodium-akasya-akasya-shopping-mall-istanbul,Rhodium Akasya Akasya Shopping Mall,TRUE,"Akasya Shopping Mall, E5 Yolu Ceçen Sok. No: 394",,34660 Acibadem,Istanbul,Istanbul,Turkey,+90 216 290 37 70,,https://rhodium-71/rswi_13355-istanbul-turkey,,,,,,,,,,,,,41.0021024,29.0543640,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rhodium-istanbul-zorlu-center-istanbul,Rhodium Istanbul Zorlu Center,TRUE,Levazim Mh. Koru Sk. No:2/220 Zorlu Center 2,,34340 Besiktas,Istanbul,Istanbul,Turkey,+90 212 353 68 98,,https://rhodium-71/rswi_126176-istanbul-turkey,,,,,,,,,,,,,41.0666909,29.0162415,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rhodium-istinye-park-istinye-park-shopping-mall-istanbul,Rhodium Istinye Park Istinye Park Shopping Mall,TRUE,"Istinye Park Shopping Mall, Katar Caddesi No: L422",,34460 Istinye,Istanbul,Istanbul,Turkey,+90 212 345 56 97,,https://rhodium-71/rswi_3644-istanbul-turkey,,,,,,,,,,,,,41.1101408,29.0320587,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rhodium-nisantasi-istanbul,Rhodium Nisantasi,TRUE,Abdi Ipekçi Cad. Azer Is Hani No: 40/A,,34367,Istanbul,Istanbul,Turkey,+90 212 291 82 30,,https://rhodium-71/rswi_4130-istanbul-turkey,,,,,,,,,,,,,41.0484809,28.9928087,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
rhodium-suadiye-istanbul,Rhodium Suadiye,TRUE,Bagdat Cad. Garan Apt. No: 424/A-B,,34740 Suadiye,Istanbul,Istanbul,Turkey,+90 216 463 78 01,,https://rhodium-71/rswi_3646-istanbul-turkey,,,,,,,,,,,,,40.9593785,29.0821409,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
serafim-athens,SERAFIM,TRUE,2 Artemidos,,16674,Athens,Attica,Greece,+30 210 8945189,,https://serafim-156/rswi_1697-athens-greece,,,,,,,,,,,,,37.8616765,23.7551958,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
serkos-island-paros,SERKOS ISLAND,TRUE,Kimiseos Theotokou,,84401,Paros,Cyclades,Greece,22840 52349,,https://serkos-118/rswi_19385-paros-greece,,,,,,,,,,,,,37.1243196,25.2389739,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
times-adana-adana,TIMES ADANA,TRUE,"Beyaz Ev, Kurtuluş, Ziyapaşa Blv.",,01130 Seyhan,Adana,Adana,Turkey,+90 0850 303 34 54,,https://times-278/rswi_3642-adana-turkey,,,,,,,,,,,,,37.0004187,35.3198589,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
times-gaziantep-gaziantep,TIMES GAZIANTEP,TRUE,"Iconova Cadde 15 Temmuz Mah, Dr. Necmettin Erbakan Cad. N° 74",,27560 Sehitkamil,Gaziantep,Southeastern Anatolia,Turkey,+90 850 303 34 54,,https://times-278/rswi_12425-gaziantep-turkey,,,,,,,,,,,,,37.0532211,37.3190122,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
tsilimigras-nafplio,TSILIMIGRAS,TRUE,20 Vasileos Konstantinou,,21100,Nafplio,Argolis,Greece,+30 27520 28097,,https://tsilimigras-303/rswi_1726-nafplio-greece,,,,,,,,,,,,,37.5656783,22.7987491,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
tzannatos-th-kefalonia,TZANNATOS TH.,TRUE,40 Lithostroto,,28100,Kefalonia,Heptanese,Greece,+302671028665,,https://tzannatos-306/rswi_157365-kefalonia-greece,,,,,,,,,,,,,38.1745400,20.4895400,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
the-masters-haifa-haifa,The Masters Haifa,TRUE,50 Sderot Ben Gurion,,3566306,Haifa,Haifa,Israel,+972 4 615 1180,,https://themasters-24993/rswi_188181-haifa-israel,,,,,,,,,,,,,32.8177680,34.9887520,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
times-mersin-mersin,Times Mersin,TRUE,"C Blok No 18/B Palmiye Mh. Adnan Menderes Bulvari, Koluman Plaza",,33110,Mersin,Mersin,Turkey,+90 850 303 3454,,https://times-278/rswi_19108-mersin-turkey,,,,,,,,,,,,,36.7815648,34.6084162,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
uğur-saat-armada-ankara,Uğur Saat Armada,TRUE,"Armada AVM, Beştepe, Dumlupınar Blv. Yenimahalle 6/32",,06560,Ankara,Ankara,Turkey,+90 312 219 12 74,,https://ugursaat-307/rswi_3643-ankara-turkey,,,,,,,,,,,,,39.9131500,32.8088000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
uğur-saat-panora-panora-avm-ankara,Uğur Saat Panora Panora AVM,TRUE,"Oran, Kudüs Cd. Panora AVM Çankaya 3/97",,06450,Ankara,Ankara,Turkey,+90 312 491 97 47,,https://ugursaat-307/rswi_3724-ankara-turkey,,,,,,,,,,,,,39.8480800,32.8320700,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
javaheri-roma-tower-no-34-tehran,Javaheri Roma Tower No. 34,TRUE,"Roma Tower No. 34, North Kamranieh Avenue",,NA,Tehran,Tehran,Iran,+98 21 2614 0218,,https://javaheri-920/rswi_11541-tehran-iran,,,,,,,,,,,,,35.8087429,51.4620538,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
louvre-baku-hyatt-tower-2-baku,LOUVRE Baku Hyatt Tower 2,TRUE,"Hyatt Tower II, 8 Izmir Street",,1065,Baku,Azerbaijan,Azerbaijan,+994 12 497 65 69,,https://siluxuryworld-5174/rswi_15736-baku-azerbaijan,,,,,,,,,,,,,40.3882778,49.8241667,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
port-baku-mall-rolex-boutique-baku,Port Baku Mall Rolex Boutique,TRUE,"Port Baku Mall, Neftchiler Avenue 151",,1095,Baku,Azerbaijan,Azerbaijan,+994 12 599 21 63,,https://siluxuryworld-5174/rswi_15950-baku-azerbaijan,,,,,,,,,,,,,40.3755242,49.8600732,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,ROLEX
